"{'l': 0, 'm': 0.9394523499999998, 'h': 0.060547650000000175}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.942866763, 'h': 0.05713323699999995}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.945991925, 'h': 0.054008075000000044}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.948559494, 'h': 0.05144050600000005}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.9515835500000001, 'h': 0.048416449999999944}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.954463182, 'h': 0.04553681799999998}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.9578610240000001, 'h': 0.04213897599999994}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.9604729139999999, 'h': 0.0395270860000001}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.9637016594999999, 'h': 0.03629834050000014}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.9667679274999998, 'h': 0.033232072500000154}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.9700846635000002, 'h': 0.02991533649999978}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.9730635925, 'h': 0.026936407500000037}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.9760736919999999, 'h': 0.023926308000000063}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0.99855784, 'm': 0.0014421599999999563, 'h': 0}",-0.1
"{'l': 0, 'm': 0.979652529, 'h': 0.020347471000000006}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.983055309, 'h': 0.016944690999999956}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0.9625927299999999, 'm': 0.03740726999999999, 'h': 0}",-0.1
"{'l': 0, 'm': 0.9858538349999999, 'h': 0.0141461650000001}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.9891121905000002, 'h': 0.01088780949999979}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.9917029744999999, 'h': 0.00829702550000011}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.9946508624999999, 'h': 0.005349137500000101}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0, 'm': 0.9977146184999999, 'h': 0.0022853815000001276}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.0010664165000000558, 'm': 0.9989335834999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.004482638499999858, 'm': 0.9955173615000001, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.007800994500000158, 'm': 0.9921990054999998, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.010864347500000093, 'm': 0.9891356524999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.014288232999999817, 'm': 0.9857117670000002, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.017229373999999797, 'm': 0.9827706260000002, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.020197261999999938, 'm': 0.9798027380000001, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.02336574200000019, 'm': 0.9766342579999998, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.0262818075000002, 'm': 0.9737181924999998, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.029141439500000033, 'm': 0.9708585605, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.032212645500000026, 'm': 0.9677873545, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.036338051500000024, 'm': 0.9636619485, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.04195988300000009, 'm': 0.9580401169999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.047674112999999796, 'm': 0.9523258870000002, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.05356333950000014, 'm': 0.9464366604999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.060293032000000135, 'm': 0.9397069679999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.066080994, 'm': 0.933919006, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0.9879429249999999, 'm': 0.012057075, 'h': 0}",-0.1
"{'l': 0.07164775999999984, 'm': 0.9283522400000002, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.0778869805000002, 'm': 0.9221130194999998, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0.9879429249999999, 'm': 0.012057075, 'h': 0}",-0.1
"{'l': 0.08400673650000012, 'm': 0.9159932634999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.08960103499999983, 'm': 0.9103989650000002, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.09573977300000003, 'm': 0.904260227, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.10162899999999997, 'm': 0.898371, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.10846819200000013, 'm': 0.8915318079999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.11526973550000008, 'm': 0.8847302644999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.12091023350000007, 'm': 0.8790897664999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.12683632599999983, 'm': 0.8731636740000002, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.13398942850000006, 'm': 0.8660105714999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.13999858649999997, 'm': 0.8600014135, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.1471516890000002, 'm': 0.8528483109999998, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.1539900985, 'm': 0.8460099015, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.16058911249999985, 'm': 0.8394108875000001, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.1667364010000001, 'm': 0.8332635989999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.1733722809999998, 'm': 0.8266277190000002, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.18001702699999989, 'm': 0.8199829730000001, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.18560277550000004, 'm': 0.8143972245, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.19111400900000008, 'm': 0.8088859909999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0.9976780299999999, 'm': 0.002321969999999965, 'h': 0}",-0.1
"{'l': 0.19771302299999993, 'm': 0.8022869770000001, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.2039984425000001, 'm': 0.7960015574999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0.9938870499999999, 'm': 0.006112949999999978, 'h': 0}",-0.1
"{'l': 0.21011819850000002, 'm': 0.7898818015, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.21647734949999986, 'm': 0.7835226505000001, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.2222474280000002, 'm': 0.7777525719999998, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.22872651050000004, 'm': 0.7712734895, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0.99855784, 'm': 0.0014421599999999563, 'h': 0}",-0.1
"{'l': 0.23523390850000014, 'm': 0.7647660914999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.24116000149999994, 'm': 0.7588399985000001, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.24753891800000005, 'm': 0.752461082, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.2533637459999998, 'm': 0.7466362540000002, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.25968681400000015, 'm': 0.7403131859999998, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.2660552985, 'm': 0.7339447015, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.2716589305000001, 'm': 0.7283410694999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.2783405430000001, 'm': 0.7216594569999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0.9895180749999999, 'm': 0.010481924999999961, 'h': 0}",-0.1
"{'l': 0.2840916390000001, 'm': 0.7159083609999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.2907457185000002, 'm': 0.7092542814999998, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.2964599484999999, 'm': 0.7035400515000001, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.3039157465, 'm': 0.6960842535, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.31057060849999996, 'm': 0.6894293915, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.31653356750000006, 'm': 0.6834664324999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.32289350149999985, 'm': 0.6771064985000002, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.3297319110000001, 'm': 0.6702680889999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.33596226500000004, 'm': 0.664037735, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.34151036449999994, 'm': 0.6584896355000001, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0.98986079, 'm': 0.01013920999999994, 'h': 0}",-0.1
"{'l': 0.3474826565, 'm': 0.6525173435, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.35421980100000017, 'm': 0.6457801989999998, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0.98986079, 'm': 0.01013920999999994, 'h': 0}",-0.1
"{'l': 0.3600267454999999, 'm': 0.6399732545000001, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.3664414295, 'm': 0.6335585705, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.3734470674999999, 'm': 0.6265529325000001, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.3800274149999998, 'm': 0.6199725850000002, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.3854467170000002, 'm': 0.6145532829999998, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.3917414699999999, 'm': 0.6082585300000001, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.39815725199999985, 'm': 0.6018427480000001, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.4046363350000002, 'm': 0.5953636649999998, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.41094042099999983, 'm': 0.5890595790000002, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.4177232974999998, 'm': 0.5822767025000002, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0.997083105, 'm': 0.002916894999999975, 'h': 0}",-0.1
"{'l': 0.4241748474999998, 'm': 0.5758251525000002, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.4301378064999999, 'm': 0.5698621935000001, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.4359816164999999, 'm': 0.5640183835000001, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.4423963005, 'm': 0.5576036995, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.4484613070000001, 'm': 0.5515386929999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.4547098599999999, 'm': 0.5452901400000001, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.46084859850000015, 'm': 0.5391514014999998, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.4672814820000002, 'm': 0.5327185179999998, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.47330962199999993, 'm': 0.5266903780000001, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.4801480315000002, 'm': 0.5198519684999998, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.4860097255000002, 'm': 0.5139902744999998, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.4931799290000001, 'm': 0.5068200709999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.4985623650000002, 'm': 0.5014376349999998, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.5055207055, 'm': 0.49447929450000006, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.51169631, 'm': 0.48830368999999996, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.999883342, 'm': 0.00011665800000004722, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0, 'm': 0, 'h': 1}",0.0
"{'l': 0.2815069965000001, 'm': 0.7184930034999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0.99942217, 'm': 0.0005778299999999875, 'h': 0}",-0.1
"{'l': 0.3648323200000001, 'm': 0.6351676799999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.37355882750000013, 'm': 0.6264411724999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.379328906, 'm': 0.620671094, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.3855130605000001, 'm': 0.6144869394999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.3913568705000001, 'm': 0.6086431294999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.3971998980000002, 'm': 0.6028001019999998, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0.998067225, 'm': 0.0019327749999999838, 'h': 0}",-0.1
"{'l': 0.4030437084999998, 'm': 0.5969562915000002, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.4090435330000002, 'm': 0.5909564669999998, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.41540346699999997, 'm': 0.584596533, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.42151388999999995, 'm': 0.57848611, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0.9995361999999999, 'm': 0.00046379999999998645, 'h': 0}",-0.1
"{'l': 0.42761576199999984, 'm': 0.5723842380000002, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.4335418550000001, 'm': 0.5664581449999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0.994987185, 'm': 0.00501281499999999, 'h': 0}",-0.1
"{'l': 0.43905387100000004, 'm': 0.560946129, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.4453392905000002, 'm': 0.5546607094999998, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.45121996650000007, 'm': 0.5487800334999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.4573947880000002, 'm': 0.5426052119999998, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0.99559967, 'm': 0.004400329999999994, 'h': 0}",-0.1
"{'l': 0.4637357400000002, 'm': 0.5362642599999998, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.47072161349999986, 'm': 0.5292783865000001, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0.99559967, 'm': 0.004400329999999994, 'h': 0}",-0.1
"{'l': 0.47676763750000006, 'm': 0.5232323624999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.4836153799999998, 'm': 0.5163846200000002, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.4901417604999998, 'm': 0.5098582395000002, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.4964827125000002, 'm': 0.5035172874999998, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.5031007085000001, 'm': 0.4968992914999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.510150981, 'm': 0.489849019, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0.9900847199999998, 'm': 0.009915279999999985, 'h': 0}",-0.1
"{'l': 1, 'm': 0, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0, 'm': 0, 'h': 1}",0.0
"{'l': 0.5193871459999999, 'm': 0.4806128540000001, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0.9916007250000001, 'm': 0.00839927499999997, 'h': 0}",-0.1
"{'l': 1, 'm': 0, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0, 'm': 0.92238865, 'h': 0.07761135000000002}",-0.1
"{'l': 0.30658010299999994, 'm': 0.6934198970000001, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.32480484899999995, 'm': 0.675195151, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.32979233799999985, 'm': 0.6702076620000001, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.3325396070000002, 'm': 0.6674603929999998, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.34036131449999996, 'm': 0.6596386855, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.9119775985, 'm': 0.08802240149999996, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0, 'm': 0, 'h': 1}",0.0
"{'l': 0.10813924499999983, 'm': 0.8918607550000002, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0, 'm': 0, 'h': 1}",0.1
"{'l': 0.16232428, 'm': 0.83767572, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0, 'm': 0.6146671149999999, 'h': 0.3853328850000001}",0.0
"{'l': 0.1691131855000001, 'm': 0.8308868144999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0, 'm': 0, 'h': 1}",0.1
"{'l': 0.500075783, 'm': 0.499924217, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 1, 'm': 0, 'h': 0}",-0.1
"{'l': 0.9900721240000001, 'm': 0.009927875999999891, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0.18041001499999987, 'm': 0.819589985, 'h': 0}",-0.1
"{'l': 0.16061913400000005, 'm': 0.839380866, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0, 'm': 0, 'h': 1}",0.1
"{'l': 0.4643461754999998, 'm': 0.5356538245000002, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0, 'm': 0, 'h': 1}",0.1
"{'l': 0, 'm': 0.816459687, 'h': 0.18354031299999995}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0.759140205, 'm': 0.24085979499999993, 'h': 0}",-0.1
"{'l': 0, 'm': 0, 'h': 1}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0, 'm': 0, 'h': 1}",0.2
"{'l': 0, 'm': 0.7969977049999999, 'h': 0.2030022950000001}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0, 'm': 0.39302107000000003, 'h': 0.60697893}",0.1
"{'l': 0.08399866749999996, 'm': 0.9160013325, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0, 'm': 0.853611165, 'h': 0.14638883500000005}",0.0
"{'l': 0.0874971014999999, 'm': 0.9125028985000001, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0, 'm': 0.376638755, 'h': 0.6233612450000001}",0.1
"{'l': 0.25093685999999993, 'm': 0.7490631400000001, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0, 'm': 0, 'h': 1}",0.1
"{'l': 0, 'm': 0.9987997989999999, 'h': 0.0012002010000000674}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0, 'm': 0.8436641750000001, 'h': 0.15633582499999993}",0.0
"{'l': 0.011992455000000124, 'm': 0.9880075449999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0, 'm': 0.2755817499999999, 'h': 0.7244182500000002}",0.1
"{'l': 0.1186077619999999, 'm': 0.8813922380000001, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0, 'm': 0.8860951449999999, 'h': 0.1139048550000002}",0.0
"{'l': 0.13061841800000007, 'm': 0.8693815819999999, 'h': 0}","{'l': 0, 'm': 0, 'h': 1}","{'l': 0, 'm': 0.39031878500000006, 'h': 0.6096812149999999}",0.1
